cod_mun,nom_mun,sig_uf,regiao,tx_aprov_ef_1,saeb_mat_ef_1,saeb_port_ef_1,ideb_ef_1,tx_aprov_ef_2,saeb_mat_ef_2,saeb_port_ef_2,ideb_ef_2,tx_aprov_em,saeb_mat_em,saeb_port_em,ideb_em,populacao,exp_vida,analfabetismo,tx_pobreza,pib_per_capita,mortalidade_inf,maternidade_inf,type,num_operadoras,0_a_2_mbs,2.5_a_5_mbs,6_a_10_mbs,11_a_15_mbs,15_a_25_mbs,acima_25_mbs
3521903,ITAJOBI,SP,SUDESTE,100,264.49,236.75,7.3,100,301.17,283.46,6.3,96.3,ND,ND,-,14556,74.94,7.62,1.84,24.46,17.24,0.57,mobile,1,22.0,0.0,0.0,0.0,0.0,0.0
3522109,ITANHAEM,SP,SUDESTE,96.6,236.64,219.13,6.3,95.4,267.25,266.81,5.3,89.6,274.42,278.73,4.2,87057,74.36,5.86,10.29,10.92,7.2,0.59,broadband,8,235.0,30.0,110.0,43.0,75.0,719.0
3522109,ITANHAEM,SP,SUDESTE,96.6,236.64,219.13,6.3,95.4,267.25,266.81,5.3,89.6,274.42,278.73,4.2,87057,74.36,5.86,10.29,10.92,7.2,0.59,mobile,6,270.0,44.0,0.0,82.0,0.0,0.0
3522158,ITAOCA,SP,SUDESTE,100,226.28,205.25,6,98.1,276.39,262.67,5.6,99.3,260.72,272.74,4.4,3228,72.2,15.72,29.08,7.14,47.62,,broadband,6,4.0,1.0,4.0,2.0,2.0,0.0
3522208,ITAPECERICA DA SERRA,SP,SUDESTE,99.3,228.74,216.71,6.1,96.6,261.75,264.19,5.3,94.6,276.36,284.16,4.6,152614,76.09,5.62,7.44,15.13,10.39,0.54,broadband,33,318.0,309.0,192.0,136.0,274.0,862.0
3522208,ITAPECERICA DA SERRA,SP,SUDESTE,99.3,228.74,216.71,6.1,96.6,261.75,264.19,5.3,94.6,276.36,284.16,4.6,152614,76.09,5.62,7.44,15.13,10.39,0.54,mobile,5,324.0,18.0,0.0,18.0,0.0,0.0
3522307,ITAPETININGA,SP,SUDESTE,98.9,244.01,228.09,6.5,97.1,266.36,266.29,5.4,92.3,285.72,290.26,4.7,144377,76.86,4.63,7.16,19.48,15.6,0.6,broadband,10,302.0,92.0,59.0,78.0,143.0,792.0
3522307,ITAPETININGA,SP,SUDESTE,98.9,244.01,228.09,6.5,97.1,266.36,266.29,5.4,92.3,285.72,290.26,4.7,144377,76.86,4.63,7.16,19.48,15.6,0.6,mobile,3,96.0,40.0,0.0,158.0,0.0,0.0
3522406,ITAPEVA,SP,SUDESTE,99.7,256.37,233.57,7,98.7,275.74,267.07,5.6,97.4,290.6,288.49,5,87753,73.18,6.22,12.0,17.18,8.01,0.51,broadband,6,259.0,79.0,54.0,0.0,243.0,854.0
3522406,ITAPEVA,SP,SUDESTE,99.7,256.37,233.57,7,98.7,275.74,267.07,5.6,97.4,290.6,288.49,5,87753,73.18,6.22,12.0,17.18,8.01,0.51,mobile,2,204.0,0.0,0.0,0.0,0.0,0.0
3522505,ITAPEVI,SP,SUDESTE,99.5,221.13,210.99,6,92.7,252.02,257.09,4.9,90.7,262.21,270.95,4,200769,76.28,5.38,8.33,35.61,11.69,0.46,broadband,29,382.0,14.0,417.0,221.0,517.0,1974.0
3522505,ITAPEVI,SP,SUDESTE,99.5,221.13,210.99,6,92.7,252.02,257.09,4.9,90.7,262.21,270.95,4,200769,76.28,5.38,8.33,35.61,11.69,0.46,mobile,7,486.0,84.0,0.0,176.0,0.0,0.0
3522604,ITAPIRA,SP,SUDESTE,98.3,252.61,233.84,6.6,90.4,268.15,265.43,5.1,90,290.89,292.48,4.7,68537,76.1,5.74,2.78,31.03,23.66,0.37,broadband,8,66.0,0.0,54.0,0.0,18.0,390.0
3522604,ITAPIRA,SP,SUDESTE,98.3,252.61,233.84,6.6,90.4,268.15,265.43,5.1,90,290.89,292.48,4.7,68537,76.1,5.74,2.78,31.03,23.66,0.37,mobile,2,62.0,0.0,0.0,30.0,0.0,0.0
3522703,ITAPOLIS,SP,SUDESTE,99.7,254.21,229.98,7,99,277.71,273.4,5.8,97.8,279.83,281.09,4.7,40051,75.14,6.96,3.27,18.39,13.19,1.1,broadband,4,0.0,2.0,0.0,0.0,40.0,58.0
3522703,ITAPOLIS,SP,SUDESTE,99.7,254.21,229.98,7,99,277.71,273.4,5.8,97.8,279.83,281.09,4.7,40051,75.14,6.96,3.27,18.39,13.19,1.1,mobile,1,28.0,0.0,0.0,0.0,0.0,0.0
3522802,ITAPORANGA,SP,SUDESTE,99.4,239.33,216.36,6.4,93.9,252.6,247.76,4.8,94.5,286.98,279.44,4.6,14549,75.11,10.72,14.74,12.3,20.2,,broadband,2,0.0,0.0,0.0,0.0,0.0,0.0
3522901,ITAPUI,SP,SUDESTE,98.9,255.52,234.87,6.9,93.1,248.65,247.9,4.8,95.1,265.56,266.41,4.2,12173,75.47,6.01,2.39,30.07,32.47,,broadband,4,0.0,0.0,0.0,0.0,24.0,40.0
3523008,ITAPURA,SP,SUDESTE,98.1,247.81,212.21,6.5,91.8,ND,ND,-,93.6,272.97,279.43,4.5,4357,73.75,11.44,8.71,13.89,25.0,,broadband,2,0.0,12.0,0.0,0.0,0.0,0.0
3523107,ITAQUAQUECETUBA,SP,SUDESTE,99.5,212.77,201.44,5.6,91.4,250.34,251.88,4.8,90,260.3,267.33,3.9,321770,75.66,5.66,10.21,12.11,12.92,0.37,broadband,39,1271.0,194.0,859.0,617.0,1127.0,3431.0
3523107,ITAQUAQUECETUBA,SP,SUDESTE,99.5,212.77,201.44,5.6,91.4,250.34,251.88,4.8,90,260.3,267.33,3.9,321770,75.66,5.66,10.21,12.11,12.92,0.37,mobile,6,688.0,48.0,106.0,334.0,0.0,0.0
3523206,ITARARE,SP,SUDESTE,94.4,247.66,228.94,6.6,94.6,270.45,263.76,5.4,92.4,290.7,291.92,4.8,47934,73.18,6.51,16.15,12.2,15.55,0.78,broadband,3,26.0,0.0,0.0,4.0,17.0,381.0
3523206,ITARARE,SP,SUDESTE,94.4,247.66,228.94,6.6,94.6,270.45,263.76,5.4,92.4,290.7,291.92,4.8,47934,73.18,6.51,16.15,12.2,15.55,0.78,mobile,3,32.0,42.0,42.0,0.0,0.0,0.0
3523305,ITARIRI,SP,SUDESTE,100,239.45,217.77,6.5,96,243.21,242.51,4.7,96.2,267.68,261.65,4.2,15471,75.21,9.3,20.98,9.09,12.82,0.64,broadband,3,0.0,0.0,0.0,0.0,20.0,34.0
3523305,ITARIRI,SP,SUDESTE,100,239.45,217.77,6.5,96,243.21,242.51,4.7,96.2,267.68,261.65,4.2,15471,75.21,9.3,20.98,9.09,12.82,0.64,mobile,1,16.0,0.0,0.0,0.0,0.0,0.0
3523404,ITATIBA,SP,SUDESTE,96.1,272.5,250.74,7.5,99,303.34,292.13,6.3,94.3,306.77,301.98,5.2,101471,75.64,3.87,1.92,29.6,8.54,0.28,broadband,12,188.0,81.0,155.0,18.0,194.0,572.0
3523404,ITATIBA,SP,SUDESTE,96.1,272.5,250.74,7.5,99,303.34,292.13,6.3,94.3,306.77,301.98,5.2,101471,75.64,3.87,1.92,29.6,8.54,0.28,mobile,4,266.0,2.0,4.0,8.0,0.0,0.0
3523503,ITATINGA,SP,SUDESTE,99.3,253.4,227.87,6.7,99.1,282.86,274.96,5.8,89.3,289.44,289.65,4.6,18052,75.44,8.08,7.75,8.84,3.64,1.09,broadband,6,12.0,116.0,0.0,32.0,82.0,118.0
3523503,ITATINGA,SP,SUDESTE,99.3,253.4,227.87,6.7,99.1,282.86,274.96,5.8,89.3,289.44,289.65,4.6,18052,75.44,8.08,7.75,8.84,3.64,1.09,mobile,1,72.0,0.0,0.0,0.0,0.0,0.0
3523602,ITIRAPINA,SP,SUDESTE,98.5,259.45,243.22,7.2,94.2,254.69,248.55,4.9,98.3,283.2,285.56,4.9,15524,73.77,8.64,5.31,15.46,11.7,2.34,broadband,2,0.0,2.0,0.0,4.0,0.0,20.0
3523602,ITIRAPINA,SP,SUDESTE,98.5,259.45,243.22,7.2,94.2,254.69,248.55,4.9,98.3,283.2,285.56,4.9,15524,73.77,8.64,5.31,15.46,11.7,2.34,mobile,3,2.0,2.0,0.0,10.0,0.0,0.0
3523701,ITIRAPUA,SP,SUDESTE,100,241.85,220.56,6.6,94,252.45,250.26,4.8,90.3,268.19,264.07,4,5914,74.55,8.5,10.23,8.13,28.99,,broadband,2,0.0,0.0,0.0,0.0,0.0,16.0
3523800,ITOBI,SP,SUDESTE,100,249.79,218.2,6.7,93.8,266.51,268.83,5.1,73,268.94,278.96,3.4,7546,74.19,8.23,4.49,10.78,0.0,,broadband,2,0.0,0.0,0.0,0.0,0.0,10.0
3523909,ITU,SP,SUDESTE,98,226.83,214.74,6.1,94.4,262.61,266.31,5.3,95.2,278.49,282.99,4.6,154147,76.23,4.42,2.84,30.08,11.21,0.56,broadband,11,119.0,162.0,84.0,256.0,182.0,1386.0
3523909,ITU,SP,SUDESTE,98,226.83,214.74,6.1,94.4,262.61,266.31,5.3,95.2,278.49,282.99,4.6,154147,76.23,4.42,2.84,30.08,11.21,0.56,mobile,5,200.0,0.0,44.0,90.0,0.0,0.0
3524006,ITUPEVA,SP,SUDESTE,99.4,245.91,230.5,6.7,96.7,262.31,265.24,5.3,90.5,280.91,290.05,4.5,44859,75.63,4.69,3.6,55.95,16.53,0.83,broadband,10,41.0,38.0,6.0,14.0,40.0,200.0
3524006,ITUPEVA,SP,SUDESTE,99.4,245.91,230.5,6.7,96.7,262.31,265.24,5.3,90.5,280.91,290.05,4.5,44859,75.63,4.69,3.6,55.95,16.53,0.83,mobile,4,96.0,28.0,40.0,26.0,0.0,0.0
3524105,ITUVERAVA,SP,SUDESTE,76.1,220.5,205.61,4.9,73.6,260.64,258.26,3.8,94.3,283.54,289.1,4.7,38695,75.47,6.57,3.1,20.09,6.24,0.42,broadband,4,4.0,18.0,10.0,6.0,30.0,215.0
3524105,ITUVERAVA,SP,SUDESTE,76.1,220.5,205.61,4.9,73.6,260.64,258.26,3.8,94.3,283.54,289.1,4.7,38695,75.47,6.57,3.1,20.09,6.24,0.42,mobile,1,0.0,0.0,0.0,30.0,0.0,0.0
3524204,JABORANDI,SP,SUDESTE,100,236.01,219.13,6.4,100,260.39,262.2,5.2,100,270.42,281.78,4.7,6592,75.71,7.79,4.48,13.59,48.39,1.61,broadband,4,6.0,0.0,0.0,0.0,0.0,28.0
3524303,JABOTICABAL,SP,SUDESTE,99.7,243.36,221.93,6.5,90.7,255.35,253.97,4.9,91.1,278.97,282.12,4.4,71662,76.08,4.91,3.8,23.25,13.02,0.52,broadband,7,130.0,51.0,50.0,103.0,29.0,603.0
3524303,JABOTICABAL,SP,SUDESTE,99.7,243.36,221.93,6.5,90.7,255.35,253.97,4.9,91.1,278.97,282.12,4.4,71662,76.08,4.91,3.8,23.25,13.02,0.52,mobile,1,52.0,0.0,0.0,0.0,0.0,0.0
3524402,JACAREI,SP,SUDESTE,99.6,241.92,224.92,6.6,94.9,266.54,262.45,5.3,93.9,276.67,282.41,4.5,211214,75.2,3.77,4.8,29.04,11.05,0.39,broadband,17,500.0,74.0,309.0,165.0,452.0,2082.0
3524402,JACAREI,SP,SUDESTE,99.6,241.92,224.92,6.6,94.9,266.54,262.45,5.3,93.9,276.67,282.41,4.5,211214,75.2,3.77,4.8,29.04,11.05,0.39,mobile,5,426.0,10.0,16.0,178.0,0.0,0.0
3524600,JACUPIRANGA,SP,SUDESTE,90.5,248.13,224.18,6.5,96.1,268.57,262.15,5.4,92,274.9,282.29,4.4,17208,74.89,9.24,16.01,16.54,11.45,0.38,broadband,2,0.0,0.0,0.0,0.0,0.0,18.0
3524709,JAGUARIUNA,SP,SUDESTE,97.6,267.21,246.33,7.4,100,297,290.35,6.4,96,290.09,287.73,4.9,44311,76.74,4.3,2.26,105.37,8.75,0.25,broadband,7,20.0,21.0,61.0,6.0,103.0,386.0
3524709,JAGUARIUNA,SP,SUDESTE,97.6,267.21,246.33,7.4,100,297,290.35,6.4,96,290.09,287.73,4.9,44311,76.74,4.3,2.26,105.37,8.75,0.25,mobile,4,114.0,0.0,0.0,26.0,0.0,0.0
3524808,JALES,SP,SUDESTE,99.6,275.37,248.79,7.6,97.3,280.87,269.76,5.7,97.1,293.39,289.95,5,47012,76.32,5.62,3.37,17.8,9.69,1.16,broadband,6,174.0,0.0,0.0,0.0,20.0,235.0
3524808,JALES,SP,SUDESTE,99.6,275.37,248.79,7.6,97.3,280.87,269.76,5.7,97.1,293.39,289.95,5,47012,76.32,5.62,3.37,17.8,9.69,1.16,mobile,2,50.0,0.0,0.0,22.0,0.0,0.0
3525003,JANDIRA,SP,SUDESTE,98.8,225.9,219.43,6.2,92.1,246.23,248.78,4.7,93.5,273.31,282.72,4.5,108344,75.46,4.44,4.4,18.89,11.67,0.39,broadband,20,602.0,47.0,466.0,113.0,525.0,957.0
3525003,JANDIRA,SP,SUDESTE,98.8,225.9,219.43,6.2,92.1,246.23,248.78,4.7,93.5,273.31,282.72,4.5,108344,75.46,4.44,4.4,18.89,11.67,0.39,mobile,7,218.0,72.0,6.0,172.0,0.0,0.0
3525102,JARDINOPOLIS,SP,SUDESTE,93.9,214.31,207.7,5.6,90.4,243.16,245.42,4.5,93.5,264.79,271.9,4.2,37661,76.15,5.39,4.94,15.87,14.52,0.97,broadband,7,2.0,10.0,0.0,0.0,20.0,73.0
3525201,JARINU,SP,SUDESTE,99.8,231.6,214.39,6.2,96.5,270.56,266.1,5.5,92.2,291.08,289.44,4.7,23847,74.53,7.14,3.06,46.88,6.33,,broadband,10,30.0,21.0,26.0,4.0,33.0,2.0
3525201,JARINU,SP,SUDESTE,99.8,231.6,214.39,6.2,96.5,270.56,266.1,5.5,92.2,291.08,289.44,4.7,23847,74.53,7.14,3.06,46.88,6.33,,mobile,1,14.0,0.0,0.0,0.0,0.0,0.0
3525300,JAU,SP,SUDESTE,98.7,249.25,231.32,6.6,95.5,265.32,264.62,5.3,96.2,292.75,294.41,5,131040,78.13,4.69,2.45,19.83,11.66,0.67,broadband,5,174.0,98.0,134.0,196.0,256.0,870.0
3525300,JAU,SP,SUDESTE,98.7,249.25,231.32,6.6,95.5,265.32,264.62,5.3,96.2,292.75,294.41,5,131040,78.13,4.69,2.45,19.83,11.66,0.67,mobile,4,198.0,0.0,0.0,44.0,0.0,0.0
3525409,JERIQUARA,SP,SUDESTE,98.2,251.16,230.85,6.7,93.8,247.54,251.51,4.7,97.8,263.57,264.24,4.3,3160,73.86,9.91,8.05,20.08,0.0,2.78,broadband,2,0.0,0.0,0.0,0.0,16.0,0.0
3525508,JOANOPOLIS,SP,SUDESTE,100,258.97,242.04,7.2,99.4,267.15,254.41,5.2,96.3,291.03,283.55,4.8,11768,74.43,7.8,6.28,10.46,7.25,,broadband,3,3.0,0.0,0.0,1.0,123.0,56.0
3525508,JOANOPOLIS,SP,SUDESTE,100,258.97,242.04,7.2,99.4,267.15,254.41,5.2,96.3,291.03,283.55,4.8,11768,74.43,7.8,6.28,10.46,7.25,,mobile,3,66.0,0.0,0.0,28.0,0.0,0.0
3525607,JOAO RAMALHO,SP,SUDESTE,100,260.24,247.8,7.4,97.2,272.31,273.02,5.7,95,282.68,280.88,4.6,4150,74.1,11.27,7.16,23.75,16.13,,broadband,2,2.0,0.0,0.0,8.0,0.0,22.0
3525706,JOSE BONIFACIO,SP,SUDESTE,99.4,234.77,217.26,6.3,94.1,257.28,247.65,4.9,86.7,281.86,283.62,4.3,32763,77.14,5.92,1.18,22.86,4.26,1.28,broadband,5,40.0,0.0,0.0,0.0,2.0,114.0
3525706,JOSE BONIFACIO,SP,SUDESTE,99.4,234.77,217.26,6.3,94.1,257.28,247.65,4.9,86.7,281.86,283.62,4.3,32763,77.14,5.92,1.18,22.86,4.26,1.28,mobile,1,34.0,0.0,0.0,0.0,0.0,0.0
3525904,JUNDIAI,SP,SUDESTE,99.9,252.41,234.7,7,93.4,274.72,271.93,5.6,93.2,293.24,296.64,4.9,370126,76.94,3.08,1.87,65.1,10.55,0.28,broadband,23,1326.0,401.0,502.0,351.0,1484.0,6890.0
3525904,JUNDIAI,SP,SUDESTE,99.9,252.41,234.7,7,93.4,274.72,271.93,5.6,93.2,293.24,296.64,4.9,370126,76.94,3.08,1.87,65.1,10.55,0.28,mobile,9,870.0,138.0,100.0,1408.0,0.0,0.0
3526100,JUQUIA,SP,SUDESTE,100,241.2,223.94,6.6,98.9,265.73,256.91,5.3,96.6,262.44,262.06,4.2,19246,74.36,11.06,18.23,11.92,17.99,1.44,broadband,4,2.0,0.0,26.0,0.0,46.0,20.0
3526100,JUQUIA,SP,SUDESTE,100,241.2,223.94,6.6,98.9,265.73,256.91,5.3,96.6,262.44,262.06,4.2,19246,74.36,11.06,18.23,11.92,17.99,1.44,mobile,2,20.0,0.0,0.0,20.0,0.0,0.0
3526209,JUQUITIBA,SP,SUDESTE,98.7,247.75,220.47,6.6,99.7,259.28,254.43,5.2,96.5,282.93,282.2,4.7,28737,72.48,10.82,9.97,9.53,4.42,0.44,broadband,4,17.0,0.0,10.0,0.0,2.0,14.0
3526209,JUQUITIBA,SP,SUDESTE,98.7,247.75,220.47,6.6,99.7,259.28,254.43,5.2,96.5,282.93,282.2,4.7,28737,72.48,10.82,9.97,9.53,4.42,0.44,mobile,1,8.0,0.0,0.0,0.0,0.0,0.0
3526407,LARANJAL PAULISTA,SP,SUDESTE,99.7,243.53,224.84,6.5,96.5,263.91,261.96,5,88.8,279.62,284.52,4.3,25251,74.73,4.76,3.1,21.12,9.04,,broadband,6,2.0,62.0,0.0,0.0,24.0,73.0
3526407,LARANJAL PAULISTA,SP,SUDESTE,99.7,243.53,224.84,6.5,96.5,263.91,261.96,5,88.8,279.62,284.52,4.3,25251,74.73,4.76,3.1,21.12,9.04,,mobile,1,44.0,0.0,0.0,0.0,0.0,0.0
3526506,LAVINIA,SP,SUDESTE,100,247.51,222.81,6.5,97.7,277.68,280.47,5.6,99.4,320.81,304.01,5.7,8779,74.17,7.88,4.57,8.94,14.49,,broadband,2,0.0,0.0,0.0,0.0,0.0,0.0
3526605,LAVRINHAS,SP,SUDESTE,96,223.78,210.8,5.9,94.2,263.76,255.27,5.1,82.6,267.78,262.98,3.7,6590,74.38,6.33,20.14,9.79,0.0,,broadband,4,8.0,0.0,2.0,0.0,4.0,4.0
3526704,LEME,SP,SUDESTE,100,248.23,234.04,6.9,96,271.77,267.29,5.5,93.3,284.82,282.88,4.6,91756,76.05,7.16,5.09,19.47,9.07,0.58,broadband,7,311.0,51.0,237.0,191.0,752.0,1418.0
3526704,LEME,SP,SUDESTE,100,248.23,234.04,6.9,96,271.77,267.29,5.5,93.3,284.82,282.88,4.6,91756,76.05,7.16,5.09,19.47,9.07,0.58,mobile,3,252.0,14.0,0.0,54.0,0.0,0.0
3526803,LENCOIS PAULISTA,SP,SUDESTE,97.3,251.57,229.65,6.7,96.6,270.41,267.71,5.4,95.1,287.71,292.12,4.9,61428,75.19,5.1,2.73,24.45,5.81,,broadband,4,38.0,0.0,0.0,6.0,50.0,449.0
3526902,LIMEIRA,SP,SUDESTE,99.6,263.03,241.97,7.3,92.2,270.91,267.9,5.4,90.8,298.27,296.03,4.8,276022,76.11,3.99,3.25,24.6,8.01,0.28,broadband,22,722.0,412.0,435.0,318.0,1346.0,3979.0
3526902,LIMEIRA,SP,SUDESTE,99.6,263.03,241.97,7.3,92.2,270.91,267.9,5.4,90.8,298.27,296.03,4.8,276022,76.11,3.99,3.25,24.6,8.01,0.28,mobile,7,586.0,144.0,234.0,374.0,0.0,0.0
3527009,LINDOIA,SP,SUDESTE,96.9,250.17,222.92,6.5,100,275.84,270.34,5.2,98.8,290.53,291.09,5.1,6712,76.85,5.9,1.79,13.27,28.57,1.43,broadband,3,4.0,2.0,4.0,0.0,8.0,2.0
3527108,LINS,SP,SUDESTE,99.1,250.01,230.54,6.8,89,246.92,247.35,4.5,86.3,274,276.19,4,71432,77.13,4.6,2.89,36.56,10.66,0.32,broadband,9,83.0,0.0,46.0,52.0,54.0,288.0
3527108,LINS,SP,SUDESTE,99.1,250.01,230.54,6.8,89,246.92,247.35,4.5,86.3,274,276.19,4,71432,77.13,4.6,2.89,36.56,10.66,0.32,mobile,2,48.0,0.0,32.0,0.0,0.0,0.0
3527207,LORENA,SP,SUDESTE,93.5,231.95,214.64,5.9,89.2,256.06,251.95,4.6,87.8,276.85,278.95,4.2,82537,76.35,3.69,8.5,17.83,7.92,0.79,broadband,7,72.0,95.0,48.0,64.0,112.0,830.0
3527207,LORENA,SP,SUDESTE,93.5,231.95,214.64,5.9,89.2,256.06,251.95,4.6,87.8,276.85,278.95,4.2,82537,76.35,3.69,8.5,17.83,7.92,0.79,mobile,3,152.0,0.0,0.0,0.0,0.0,0.0
3527306,LOUVEIRA,SP,SUDESTE,99.9,264.33,245.33,7.4,96.6,280.78,275.54,5.8,94.9,287.21,291.89,4.9,37125,76.65,4.32,0.93,166.53,15.04,0.25,broadband,9,58.0,46.0,5.0,25.0,52.0,229.0
3527306,LOUVEIRA,SP,SUDESTE,99.9,264.33,245.33,7.4,96.6,280.78,275.54,5.8,94.9,287.21,291.89,4.9,37125,76.65,4.32,0.93,166.53,15.04,0.25,mobile,4,72.0,0.0,16.0,12.0,0.0,0.0
3527405,LUCELIA,SP,SUDESTE,99,267.55,235.41,7.3,98.2,273.84,266.16,5.4,93.1,281.88,276.78,4.5,19882,75.48,6.58,4.1,12.31,5.85,,broadband,5,15.0,26.0,0.0,0.0,1.0,51.0
3527405,LUCELIA,SP,SUDESTE,99,267.55,235.41,7.3,98.2,273.84,266.16,5.4,93.1,281.88,276.78,4.5,19882,75.48,6.58,4.1,12.31,5.85,,mobile,1,12.0,0.0,0.0,30.0,0.0,0.0
3527504,LUCIANOPOLIS,SP,SUDESTE,90.6,254.07,230.82,6.9,96.9,251.24,245.68,4.9,100,283.52,277.96,4.8,2249,73.55,7.96,2.62,14.91,0.0,4.17,broadband,2,0.0,0.0,0.0,0.0,0.0,0.0
3527603,LUIS ANTONIO,SP,SUDESTE,96.6,243.06,217.46,6.2,91.9,272.77,264.94,4.7,79.5,276.05,276.4,3.8,11286,74.34,5.99,4.87,49.43,26.6,,broadband,2,0.0,0.0,0.0,8.0,0.0,10.0
3527900,LUTECIA,SP,SUDESTE,100,248.82,221.49,6.3,85.2,254.05,256.57,5,99.1,298.45,286.97,5.1,2714,75.75,9.25,8.28,21.43,0.0,,broadband,2,0.0,0.0,0.0,0.0,0.0,12.0
3528007,MACATUBA,SP,SUDESTE,99.5,256.81,234.25,7,90.5,278.38,267.06,5.4,96.6,293.42,295.32,5.1,16259,76.52,8.38,2.69,24.31,15.63,0.52,broadband,2,0.0,0.0,0.0,0.0,0.0,32.0
3528106,MACAUBAL,SP,SUDESTE,100,229.64,206.93,6.1,97.8,261.37,252.62,5.2,95.1,268.96,279.61,4.4,7663,75.64,7.86,2.74,11.8,0.0,,broadband,4,16.0,0.0,0.0,0.0,0.0,14.0
3528106,MACAUBAL,SP,SUDESTE,100,229.64,206.93,6.1,97.8,261.37,252.62,5.2,95.1,268.96,279.61,4.4,7663,75.64,7.86,2.74,11.8,0.0,,mobile,1,16.0,0.0,0.0,0.0,0.0,0.0
3528403,MAIRINQUE,SP,SUDESTE,96.5,230.61,215.17,6,95.6,266.73,264.29,5,96.2,291.59,292.6,5,43223,74.85,5.41,5.48,25.85,11.9,0.3,broadband,11,16.0,27.0,30.0,0.0,56.0,166.0
3528403,MAIRINQUE,SP,SUDESTE,96.5,230.61,215.17,6,95.6,266.73,264.29,5,96.2,291.59,292.6,5,43223,74.85,5.41,5.48,25.85,11.9,0.3,mobile,3,6.0,0.0,2.0,6.0,0.0,0.0
3528502,MAIRIPORA,SP,SUDESTE,99.7,244.28,230.17,6.7,97.1,257.73,263.27,5.3,95.1,272.66,277.24,4.4,80956,77.86,5.0,5.74,11.58,8.77,0.29,broadband,15,12.0,60.0,74.0,40.0,40.0,168.0
3528502,MAIRIPORA,SP,SUDESTE,99.7,244.28,230.17,6.7,97.1,257.73,263.27,5.3,95.1,272.66,277.24,4.4,80956,77.86,5.0,5.74,11.58,8.77,0.29,mobile,5,100.0,4.0,0.0,0.0,0.0,0.0
3528601,MANDURI,SP,SUDESTE,99.2,229.35,212.14,6,86.7,270.22,259,5.2,88.4,ND,ND,-,8992,74.05,5.78,2.65,12.28,9.17,1.83,broadband,3,16.0,20.0,0.0,0.0,0.0,142.0
3528809,MARACAI,SP,SUDESTE,100,234.33,215.01,6.3,94.4,276.91,272.2,5.7,96.3,282.95,288.59,4.8,13332,75.97,8.18,3.41,24.52,18.87,0.63,broadband,2,0.0,0.0,0.0,0.0,0.0,42.0
3528809,MARACAI,SP,SUDESTE,100,234.33,215.01,6.3,94.4,276.91,272.2,5.7,96.3,282.95,288.59,4.8,13332,75.97,8.18,3.41,24.52,18.87,0.63,mobile,1,0.0,0.0,0.0,0.0,0.0,0.0
3529005,MARILIA,SP,SUDESTE,99.9,262.81,236.97,7.2,95.6,269.25,262.88,5.4,93.4,278.45,281.24,4.5,216745,76.26,4.06,4.04,20.9,9.55,0.48,broadband,8,223.0,104.0,132.0,17.0,244.0,819.0
3529005,MARILIA,SP,SUDESTE,99.9,262.81,236.97,7.2,95.6,269.25,262.88,5.4,93.4,278.45,281.24,4.5,216745,76.26,4.06,4.04,20.9,9.55,0.48,mobile,4,192.0,0.0,2.0,68.0,0.0,0.0
3529203,MARTINOPOLIS,SP,SUDESTE,100,258.64,235.55,7.2,92,263.82,256.82,5.2,95.6,292.66,286.17,4.9,24219,74.93,8.03,7.36,14.34,0.0,1.09,broadband,5,0.0,2.0,0.0,0.0,20.0,52.0
3529203,MARTINOPOLIS,SP,SUDESTE,100,258.64,235.55,7.2,92,263.82,256.82,5.2,95.6,292.66,286.17,4.9,24219,74.93,8.03,7.36,14.34,0.0,1.09,mobile,1,30.0,0.0,0.0,0.0,0.0,0.0
3529302,MATAO,SP,SUDESTE,99.9,248.61,228.89,6.8,97.4,275.36,269.09,5.6,94.7,293.91,293.78,4.9,76786,75.84,5.74,3.55,30.17,7.9,0.39,broadband,6,2.0,0.0,47.0,98.0,54.0,482.0
3529302,MATAO,SP,SUDESTE,99.9,248.61,228.89,6.8,97.4,275.36,269.09,5.6,94.7,293.91,293.78,4.9,76786,75.84,5.74,3.55,30.17,7.9,0.39,mobile,2,50.0,60.0,0.0,34.0,0.0,0.0
3529401,MAUA,SP,SUDESTE,99.6,244.42,225.54,6.7,92.9,266.6,267.88,5.3,90.8,274.68,282.76,4.3,417064,76.13,3.95,5.28,20.26,9.08,0.35,broadband,32,1791.0,526.0,1371.0,1147.0,2482.0,7362.0
3529401,MAUA,SP,SUDESTE,99.6,244.42,225.54,6.7,92.9,266.6,267.88,5.3,90.8,274.68,282.76,4.3,417064,76.13,3.95,5.28,20.26,9.08,0.35,mobile,6,524.0,170.0,82.0,744.0,0.0,0.0
3529609,MERIDIANO,SP,SUDESTE,98.4,257.49,241.58,7.1,100,284.54,284.09,6.1,100,295.7,292.58,5.2,3855,74.04,9.06,3.45,122.56,20.0,,broadband,3,0.0,18.0,0.0,0.0,0.0,0.0
3529708,MIGUELOPOLIS,SP,SUDESTE,99.2,218.03,206.42,5.7,94.1,257.16,254.74,4.4,94.9,276.37,278.76,4.5,20451,76.78,9.82,5.41,32.72,7.43,0.74,broadband,2,3.0,0.0,0.0,0.0,0.0,0.0
3529807,MINEIROS DO TIETE,SP,SUDESTE,100,237.83,223.81,6.5,96.6,ND,ND,-,96.3,ND,ND,-,12038,74.39,7.41,2.69,8.52,22.39,1.49,broadband,3,0.0,0.0,0.0,0.0,0.0,94.0
